chunk_id,document_id,file_name,lecture_no,lecture_title_en,lecture_title_zh,page_start,page_end,knowledge_type,difficulty,language,keywords,content_preview,keep,is_core_knowledge,corrected_topic,corrected_knowledge_type,review_notes
72d505fd16847fd3_p0035_c02,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,35,35,method,advanced,en,,/C101/C114/C44 /C105/C116 /C109/C105/C103/C104/C116 /C109/C97/C107/C101 /C105/C116 /C109/C111/C114/C101 /C108/C105/C107/C101/C108/C121 /C116/C104/C97/C116 /C97 /C110/C101/C97/C114/C98/C121 /C114/C101/C115/C112/C111/C110/C100/C101/C110/C116 /C105/C115 /C97/C108/C115/C111 /C97 /C110/C101/C119/C99/C111/C109/C101/C114 /C40/C105/C102 /C102/C111/C114 /C101/C120/C97/C109/C112/C108/C101/C44 /C97 /C110/C101/C119 /C114/C111/C119 /C111/C102 /C104/C111/C117/C115/C101/C115 /C104/C97/C115 /C106/C117/C115/C116 /C98/C101/C101/C...,,,,,
72d505fd16847fd3_p0035_c03,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,35,35,method,advanced,en,,/C117/C108/C97 /C112/C133/C88/C136/C50/C134/C136 /C52 /C50 /C0/C1 /C112/C50/C133/C49/C0/C112/C134/C50/C136/C54/C112/C50/C133/C49/C0/C112/C134/C50 /C133/C50/C58/C50/C56/C134 /C84/C104/C101 /C98/C105/C110/C111/C109/C105/C97/C108 /C99/C111/C101/C129/C99/C105/C101/C110/C116 /C112/C114/C111/C118/C105/C100/C101/C115 /C97 /C109/C101/C97/C110/C115 /C111/C102 /C99/C111/C117/C110/C116/C105/C110/C103 /C116/C104/C101 /C110/C117/C109/C98/C101/C114 /C111/C102 /C114/C101/C108/C101/C118/C97/C110/C116 /C111/C117/C116/C99/C111/C1...,,,,,
72d505fd16847fd3_p0035_c04,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,35,35,method,advanced,en,,/C111/C115/C115/C105/C98/C108/C101 /C111/C117/C116/C99/C111/C109/C101/C115 /C40/C101/C46/C103/C46/C44 /C97 /C110/C101/C119/C99/C111/C109/C101/C114/C44 /C111/C114 /C110/C111/C116 /C97 /C110/C101/C119/C45 /C99/C111/C109/C101/C114/C41/C44 /C97/C110/C100 /C40/C99/C41 /C116/C104/C101 /C112/C114/C111/C98/C97/C98/C105/C108/C105/C116/C121 /C111/C102 /C101/C97/C99/C104 /C111/C117/C116/C99/C111/C109/C101 /C105/C115 /C107/C110/C111/C119/C110/C44 /C97/C110/C100 /C105/C115 /C116/C104/C101 /C115/C97/C109/C101 /C102/C111/C114...,,,,,
72d505fd16847fd3_p0035_c05,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,35,35,method,advanced,en,,5/C118/C101/C110 /C118/C97/C108/C117/C101/C115 /C111/C102/C110/C97/C110/C100/C112/C44 /C119/C101 /C99/C97/C110 /C103/C101/C110/C101/C114/C97/C116/C101 /C97 /C104/C105/C115/C116/C111/C103/C114/C97/C109 /C98/C121 /C117/C115/C105/C110/C103 /C116/C104/C105/C115 /C102/C111/C114/C109/C117/C108/C97 /C116/C111 /C103/C101/C110/C101/C114/C97/C116/C101 /C116/C104/C101 /C101/C120/C112/C101/C99/C116/C101/C100 /C102/C114/C101/C113/C117/C101/C110/C99/C105/C101/C115 /C97/C115/C115/C111/C99/C105/C97/C116/C101/C100 /C119/C105/C11...,,,,,
72d505fd16847fd3_p0035_c06,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,35,35,method,advanced,en,,9/C49/C48/C48 /C42 /C48/C48/C48/C49 /C48/C49/C48/C49/C42 /C49/C48/C48/C49/C42 /C49/C49/C48/C49 /C48/C48/C49/C48 /C48/C49/C49/C48/C42 /C49/C48/C49/C48/C42 /C49/C49/C49/C48 /C48/C48/C49/C49/C42 /C48/C49/C49/C49 /C49/C48/C49/C49 /C49/C49/C49/C49 /C50/C54/C83/C84/C65/C84/C73/C83/C84/C73/C67/C65/C76 /C77/C69/C84/C72/C79/C68/C83 /C70/C79/C82 /C71/C69/C79/C71/C82/C65/C80/C72/C89/C50/C54/C83/C84/C65/C84/C73/C83/C84/C73/C67/C65/C76 /C77/C69/C84/C72/C79/C68/C83 /C70/C79/C82 /C71/C69/C79/C71/C82/C65/C80/C72/C89/C50/C54/C83...,,,,,
72d505fd16847fd3_p0036_c01,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,36,36,method,advanced,en,,/C116/C111 /C116/C104/C101 /C110/C101/C105/C103/C104/C98/C111/C114/C104/C111/C111/C100 /C105/C115/C112/C136/C48/C46/C50/C46 /C84/C104/C101/C110 /C116/C104/C101 /C112/C114/C111/C98/C97/C98/C105/C108/C105/C116/C121 /C116/C104/C97/C116 /C111/C117/C114 /C115/C117/C114/C118/C101/C121 /C111/C102 /C102/C111/C117/C114 /C114/C101/C115/C105/C100/C101/C110/C116/C115 /C119/C105/C108/C108 /C114/C101/C115/C117/C108/C116 /C105/C110 /C97 /C103/C105/C118/C101/C110 /C110/C117/C109/C98/C101/C114 /C111/C102 /C110/C101/C119/C99/C111...,,,,,
72d505fd16847fd3_p0036_c02,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,36,36,method,advanced,en,,14/C115/C44 /C52/C48/C46/C57/C54/C37 /C119/C111/C117/C108/C100 /C114/C101/C118/C101/C97/C108 /C111/C110/C101 /C110/C101/C119/C99/C111/C109/C101/C114/C44 /C49/C53/C46/C51/C54/C37 /C119/C111/C117/C108/C100 /C114/C101/C118/C101/C97/C108 /C116/C119/C111 /C110/C101/C119/C99/C111/C109/C101/C114/C115/C44 /C50/C46/C53/C54/C37 /C119/C111/C117/C108/C100 /C121/C105/C101/C108/C100 /C116/C104/C114/C101/C101 /C110/C101/C119/C99/C111/C109/C101/C114/C115/C44 /C97/C110/C100 /C48/C46/C49/C54/C37 /C119/C111/C117/C108/C100 /C114/C1...,,,,,
72d505fd16847fd3_p0036_c03,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,36,36,method,advanced,en,,01 /C78/C111/C114/C109/C97/C108 /C68/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110 /C84/C104/C101 /C109/C111/C115/C116 /C99/C111/C109/C109/C111/C110 /C112/C114/C111/C98/C97/C98/C105/C108/C105/C116/C121 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110 /C105/C115 /C116/C104/C101/C110/C111/C114/C109/C97/C108 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110/C46 /C73/C116/C115 /C102/C97/C109/C105/C108/C45 /C105/C97/C114 /C115/C121/C109/C109/C101/C116/C114/C105/C99/C44 /C98/C101/C108/C108...,,,,,
72d505fd16847fd3_p0036_c04,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,36,36,method,advanced,en,,/C105/C115 /C114/C101/C108/C97/C116/C101/C100 /C116/C111 /C116/C104/C101 /C108/C105/C107/C101/C108/C105/C104/C111/C111/C100 /C111/C102 /C111/C98/C116/C97/C105/C110/C105/C110/C103 /C112/C97/C114/C116/C105/C99/C117/C108/C97/C114/C120 /C118/C97/C108/C117/C101/C115/C46 /C65/C115 /C119/C105/C116/C104 /C97/C108/C108 /C102/C114/C101/C113/C117/C101/C110/C99/C121 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110/C115/C44 /C116/C104/C101 /C97/C114/C101/C97 /C117/C110/C100/C101/C114 /C116/C104/C101 /C99/C117/C114...,,,,,
72d505fd16847fd3_p0036_c05,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,36,36,method,advanced,en,,0.0016 Relative Frequency 0 1 2 3 4 Number of Successes /C70/C105/C103/C117/C114/C101 /C50/C46/C49/C66/C105/C110/C111/C109/C105/C97/C108 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110 /C119/C105/C116/C104/C110/C61/C52 /C44/C112/C61 /C48/C46/C50 /C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C65/C78/C68 /C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C77/C79/C68/C69/C76/C83/C50/C55/C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C65/C78/C68 /C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C77/C79/C68/C69/C76/...,,,,,
72d505fd16847fd3_p0037_c01,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,37,37,method,advanced,en,,/C97/C110/C121 /C116/C119/C111/C120/C118/C97/C108/C117/C101/C115 /C99/C111/C114/C114/C101/C115/C112/C111/C110/C100/C115 /C116/C111 /C116/C104/C101 /C112/C114/C111/C98/C97/C98/C105/C108/C105/C116/C121 /C111/C102 /C111/C98/C116/C97/C105/C110/C105/C110/C103 /C97/C110/C120/C118/C97/C108/C117/C101 /C105/C110 /C116/C104/C97/C116 /C114/C97/C110/C103/C101/C46 /C84/C104/C101 /C116/C111/C116/C97/C108 /C97/C114/C101/C97 /C117/C110/C100/C101/C114 /C116/C104/C101 /C99/C117/C114/C118/C101 /C105/C115 /C101/C113/C117/C97/C108 /...,,,,,
72d505fd16847fd3_p0037_c02,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,37,37,method,advanced,en,,08 /C117/C115/C101 /C116/C104/C101 /C98/C105/C110/C111/C45 /C109/C105/C97/C108 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110 /C116/C111 /C101/C118/C97/C108/C117/C97/C116/C101 /C116/C104/C101 /C112/C114/C111/C98/C97/C98/C105/C108/C105/C116/C121 /C116/C104/C97/C116 /C101/C108/C101/C118/C101/C110 /C111/C114 /C102/C101/C119/C101/C114 /C104/C111/C117/C115/C101/C104/C111/C108/C100/C115 /C119/C101/C114/C101 /C110/C101/C119 /C116/C111 /C116/C104/C101 /C110/C101/C105/C103/C104/C98/C111/C114/C104/C111/C111/C...,,,,,
72d505fd16847fd3_p0037_c03,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,37,37,method,advanced,en,,/C0/C112/C41/C46 /C73/C110 /C111/C117/C114 /C101/C120/C97/C109/C112/C108/C101/C44 /C119/C101 /C119/C111/C117/C108/C100 /C101/C120/C112/C101/C99/C116 /C97 /C109/C101/C97/C110 /C111/C102/C110/C112/C136/C40/C52/C48/C41/C40/C48/C46/C50/C41/C136/C56 /C114/C101/C115/C105/C45 /C100/C101/C110/C116/C115 /C116/C111 /C105/C110/C100/C105/C99/C97/C116/C101 /C116/C104/C97/C116 /C116/C104/C101/C121 /C119/C101/C114/C101 /C110/C101/C119/C99/C111/C109/C101/C114/C115/C46 /C84/C104/C101 /C118/C97/C114/C105/C97/C110/C99/C101/C44/C11...,,,,,
72d505fd16847fd3_p0037_c04,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,37,37,method,advanced,en,,14/C101 /C50/C46/C51/C46 /C84/C104/C101 /C97/C114/C101/C97/C115 /C117/C110/C100/C101/C114 /C110/C111/C114/C109/C97/C108 /C99/C117/C114/C118/C101/C115 /C97/C114/C101 /C103/C105/C118/C101/C110 /C105/C110 /C116/C97/C98/C108/C101/C115 /C115/C117/C99/C104 /C97/C115 /C116/C104/C97/C116 /C102/C111/C117/C110/C100 /C105/C110 /C84/C97/C98/C108/C101 /C65/C46/C50 /C105/C110 /C65/C112/C112/C101/C110/C100/C105/C120 /C65/C46 /C83/C105/C110/C99/C101 /C118/C97/C114/C105/C97/C98/C108/C101/C115 /C119/C105/C116/C104 /C110/C111/C114...,,,,,
72d505fd16847fd3_p0037_c05,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,37,37,method,advanced,en,,1/C97/C110 /C111/C102 /C122/C101/C114/C111 /C97/C110/C100 /C97 /C115/C116/C97/C110/C100/C97/C114/C100 /C100/C101/C118/C105/C97/C116/C105/C111/C110 /C111/C102 /C111/C110/C101/C46 /C84/C104/C105/C115 /C105/C115 /C97/C99/C104/C105/C101/C118/C101/C100 /C98/C121 /C99/C111/C110/C118/C101/C114/C116/C105/C110/C103 /C116/C104/C101 /C100/C97/C116/C97 /C105/C110/C116/C111 /C122/C45/C115/C99/C111/C114/C101/C115/C46 /C70/C105/C103/C117/C114/C101 /C50/C46/C50/C84/C104/C101 /C110/C111/C114/C109/C97/C108 /C100/C105/C115/C116/C1...,,,,,
72d505fd16847fd3_p0038_c01,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,38,38,method,advanced,en,,/C70/C111/C114 /C111/C117/C114 /C101/C120/C97/C109/C112/C108/C101/C44 /C119/C101 /C99/C111/C110/C118/C101/C114/C116/C120/C136/C49/C49 /C105/C110/C116/C111 /C97/C122/C45/C115/C99/C111/C114/C101 /C98/C121 /C174/C114/C115/C116 /C115/C117/C98/C116/C114/C97/C99/C116/C105/C110/C103 /C116/C104/C101 /C109/C101/C97/C110 /C97/C110/C100 /C116/C104/C101/C110 /C100/C105/C118/C105/C100/C105/C110/C103 /C116/C104/C101 /C114/C101/C115/C117/C108/C116 /C98/C121 /C116/C104/C101 /C115/C116/C97/C110/C100/C97/C114/C100 /C100/C101/C118...,,,,,
72d505fd16847fd3_p0038_c02,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,38,38,method,advanced,en,,108/C100 /C115/C116/C114/C101/C116/C99/C104 /C102/C114/C111/C109/C120/C136/C49/C48/C46/C53 /C116/C111 /C120/C136/C49/C49/C46/C53/C46 /C87/C101 /C99/C97/C110 /C103/C101/C116 /C97 /C98/C101/C116/C116/C101/C114 /C97/C112/C112/C114/C111/C120/C105/C109/C97/C116/C105/C111/C110 /C98/C121 /C174/C110/C100/C105/C110/C103 /C116/C104/C101 /C112/C114/C111/C98/C97/C98/C105/C108/C105/C116/C121 /C116/C104/C97/C116 /C120/C60/C49/C49/C46/C53/C46 /C67/C111/C110/C118/C101/C114/C116/C105/C110/C103/C120/C136/C49/C49/C46/C53 /C116/C11...,,,,,
72d505fd16847fd3_p0038_c03,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,38,38,method,advanced,en,,05/C115 /C111/C110/C108/C121 /C116/C114/C117/C108/C121 /C115/C121/C109/C109/C101/C116/C114/C105/C99 /C119/C104/C101/C110/C112/C61/C48/C46/C53/C44 /C97/C110/C100 /C115/C111/C44 /C105/C102/C112/C105/C115 /C110/C101/C97/C114 /C101/C105/C116/C104/C101/C114 /C48 /C111/C114 /C49/C44 /C116/C104/C101 /C110/C111/C114/C109/C97/C108 /C97/C112/C112/C114/C111/C120/C105/C109/C97/C116/C105/C111/C110 /C109/C97/C121 /C110/C111/C116 /C98/C101 /C97/C99/C99/C117/C114/C97/C116/C101/C46 /C84/C104/C101 /C110/C111/C114/C109/C97/C108 /C...,,,,,
72d505fd16847fd3_p0038_c04,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,38,38,method,advanced,en,,105/C99/C117/C108/C97/C114/C44 /C115/C97/C109/C112/C108/C101 /C109/C101/C97/C110/C115 /C104/C97/C118/C101 /C97 /C110/C111/C114/C109/C97/C108 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110/C44 /C119/C105/C116/C104 /C109/C101/C97/C110 /C101/C113/C117/C97/C108 /C116/C111 /C116/C104/C101 /C116/C114/C117/C101 /C112/C111/C112/C117/C108/C97/C116/C105/C111/C110 /C109/C101/C97/C110/C133/C22/C134/C97/C110/C100 /C118/C97/C114/C105/C97/C110/C99/C101 /C101/C113/C117/C97/C108 /C116/C111/C27 /C50/C61/C110/C44 /C11...,,,,,
72d505fd16847fd3_p0038_c05,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,38,38,method,advanced,en,,/C105/C108/C105/C116/C121 /C111/C102/C88/C60/C49 /C49 /C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C65/C78/C68 /C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C77/C79/C68/C69/C76/C83/C50/C57/C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C65/C78/C68 /C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C77/C79/C68/C69/C76/C83/C50/C57/C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C65/C78/C68 /C80/C82/C79/C66/C65/C66/C73/C76/C73/C84/C89 /C77/C79/C68/C69/C76/C83/C50/C57,,,,,
72d505fd16847fd3_p0039_c01,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,39,39,method,advanced,en,,/C50/C46/C53 /C67/C111/C110/C174/C100/C101/C110/C99/C101 /C73/C110/C116/C101/C114/C118/C97/C108/C115 /C102/C111/C114 /C116/C104/C101 /C77/C101/C97/C110 /C84/C104/C101/C99/C101/C110/C116/C114/C97/C108 /C108/C105/C109/C105/C116 /C116/C104/C101/C111/C114/C101/C109/C116/C101/C108/C108/C115 /C117/C115 /C115/C111/C109/C101/C116/C104/C105/C110/C103 /C97/C98/C111/C117/C116 /C116/C104/C101 /C110/C97/C116/C117/C114/C101 /C111/C102 /C115/C97/C109/C112/C108/C101 /C109/C101/C97/C110/C115/C46 /C65/C110/C121 /C116/C105/C109/C1...,,,,,
72d505fd16847fd3_p0039_c02,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,39,39,method,advanced,en,,8/C105/C100/C105/C110/C103 /C98/C121 /C97 /C99/C111/C110/C115/C116/C97/C110/C116/C44/C110/C44 /C116/C111 /C111/C98/C116/C97/C105/C110 /C116/C104/C101 /C109/C101/C97/C110/C41/C46 /C96/C96/C73/C110/C100/C101/C112/C101/C110/C100/C101/C110/C116/C39/C39 /C105/C109/C112/C108/C105/C101/C115 /C116/C104/C97/C116 /C111/C110/C101 /C105/C110/C100/C105/C118/C105/C100/C117/C97/C108/C39/C115 /C99/C111/C109/C109/C117/C116/C105/C110/C103 /C116/C105/C109/C101 /C105/C115 /C117/C110/C114/C101/C45 /C108/C97/C116/C101/C100 /C116/C111...,,,,,
72d505fd16847fd3_p0039_c03,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,39,39,method,advanced,en,,4 /C119/C101 /C119/C111/C117/C108/C100 /C174/C110/C100 /C116/C104/C97/C116 /C116/C104/C101 /C102/C114/C101/C113/C117/C101/C110/C99/C121 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110 /C111/C102 /C115/C97/C109/C112/C108/C101 /C109/C101/C97/C110/C115 /C40/C119/C104/C105/C99/C104 /C99/C111/C117/C108/C100 /C98/C101 /C99/C111/C110/C115/C116/C114/C117/C99/C116/C101/C100 /C105/C102 /C119/C101 /C104/C97/C100 /C116/C104/C101 /C114/C101/C115/C117/C108/C116/C115 /C111/C102 /C109/C97/C110/C121 /C115/C117/C114/C...,,,,,
72d505fd16847fd3_p0039_c04,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,39,39,method,advanced,en,,05/C110/C108/C121 /C114/C101/C97/C115/C115/C117/C114/C105/C110/C103 /C116/C111 /C107/C110/C111/C119 /C116/C104/C97/C116/C44 /C119/C105/C116/C104 /C97 /C108/C97/C114/C103/C101 /C110/C117/C109/C98/C101/C114 /C111/C102 /C112/C101/C111/C112/C108/C101 /C114/C101/C112/C101/C97/C116/C105/C110/C103 /C111/C117/C114 /C115/C117/C114/C118/C101/C121 /C111/C102 /C116/C104/C105/C114/C116/C121 /C105/C110/C100/C105/C118/C105/C100/C117/C97/C108/C115/C44 /C116/C104/C101 /C97/C118/C101/C114/C97/C103/C101 /C111/C102 /C97/C108/C108 /...,,,,,
72d505fd16847fd3_p0039_c05,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,39,39,method,advanced,en,,05/C108/C105/C116/C121 /C119/C104/C101/C110 /C116/C104/C101 /C111/C114/C105/C103/C105/C110/C97/C108 /C100/C97/C116/C97 /C97/C114/C101 /C105/C110/C104/C101/C114/C101/C110/C116/C108/C121 /C118/C97/C114/C105/C97/C98/C108/C101/C59 /C104/C105/C103/C104 /C118/C97/C108/C117/C101/C115 /C111/C102/C27/C50/C119/C105/C108/C108 /C108/C101/C97/C100 /C116/C111 /C104/C105/C103/C104 /C118/C97/C108/C117/C101/C115 /C111/C102/C27/C50/C61/C110/C46 /C73/C102 /C119/C101 /C119/C101/C114/C101 /C97/C108/C108 /C116/C111 /C116/C97/C107/C10...,,,,,
72d505fd16847fd3_p0039_c06,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,39,39,method,advanced,en,,C108/C45/C115/C104/C97/C112/C101/C100 /C97/C112/C112/C101/C97/C114/C97/C110/C99/C101/C44 /C116/C104/C101 /C109/C101/C97/C110 /C111/C102 /C116/C104/C101 /C115/C97/C109/C112/C108/C101 /C109/C101/C97/C110/C115 /C119/C111/C117/C108/C100 /C112/C114/C111/C118/C105/C100/C101 /C97/C110 /C101/C115/C116/C105/C109/C97/C116/C101 /C111/C102 /C116/C104/C101 /C116/C114/C117/C101 /C109/C101/C97/C110/C44 /C97/C110/C100 /C116/C104/C101 /C118/C97/C114/C105/C97/C110/C99/C101 /C111/C102 /C116/C104/C101 /C115/C97/C109/C112/C108/C101...,,,,,
72d505fd16847fd3_p0039_c07,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,39,39,method,advanced,en,,117/C97/C108/C108/C121 /C49/C46/C57/C54 /C115/C116/C97/C110/C45 /C100/C97/C114/C100 /C100/C101/C118/C105/C97/C116/C105/C111/C110/C115/C41 /C111/C102 /C116/C104/C101 /C109/C101/C97/C110/C46 /C84/C104/C105/C115 /C99/C97/C110 /C98/C101 /C118/C101/C114/C105/C174/C101/C100 /C117/C115/C105/C110/C103 /C116/C104/C101 /C115/C116/C97/C110/C100/C97/C114/C100 /C110/C111/C114/C109/C97/C108 /C116/C97/C98/C108/C101 /C40/C84/C97/C98/C108/C101 /C65/C46/C50 /C105/C110 /C65/C112/C112/C101/C110/C100/C105/C120 /C65/C41/C44 /C119/C10...,,,,,
72d505fd16847fd3_p0040_c01,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,40,40,method,advanced,en,,/C84/C104/C101 /C112/C114/C111/C98/C97/C98/C105/C108/C105/C116/C121 /C116/C104/C97/C116/C22/C120/C108/C105/C101/C115 /C105/C110 /C116/C104/C101 /C114/C97/C110/C103/C101 /C100/C101/C115/C99/C114/C105/C98/C101/C100 /C105/C110 /C112/C97/C114/C101/C110/C116/C104/C101/C115/C101/C115 /C105/C115 /C48/C46/C57/C53/C46 /C82/C101/C97/C114/C114/C97/C110/C103/C45 /C105/C110/C103 /C97/C108/C108/C111/C119/C115 /C117/C115 /C116/C111 /C99/C111/C110/C115/C116/C114/C117/C99/C116 /C97 /C99/C111/C110/C174/C100/C101/C110/C99/C101 /C1...,,,,,
72d505fd16847fd3_p0040_c02,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,40,40,method,advanced,en,,04/C101 /C109/C101/C97/C110 /C57/C48/C37 /C111/C102 /C116/C104/C101 /C116/C105/C109/C101/C46 /C84/C104/C101 /C118/C97/C108/C117/C101 /C111/C102 /C49/C46/C54/C52/C53 /C99/C111/C109/C101/C115 /C102/C114/C111/C109 /C116/C104/C101 /C115/C116/C97/C110/C100/C97/C114/C100 /C110/C111/C114/C109/C97/C108 /C122/C45/C116/C97/C98/C108/C101 /C40/C84/C97/C98/C108/C101 /C65/C46/C50 /C105/C110 /C65/C112/C112/C101/C110/C100/C105/C120 /C65/C41/C59 /C105/C116 /C105/C115 /C116/C104/C101 /C118/C97/C108/C117/C101 /C111/C102/C122/C97/C...,,,,,
72d505fd16847fd3_p0040_c03,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,40,40,method,advanced,en,,2 /C18/C19/C20/C21 /C136/C49/C0/C11 /C133/C50/C58/C51/C54/C134 /C119/C104/C101/C114/C101/C122 /C11/C105/C115 /C116/C104/C101 /C118/C97/C108/C117/C101 /C116/C97/C107/C101/C110 /C102/C114/C111/C109 /C116/C104/C101/C122/C45/C116/C97/C98/C108/C101 /C116/C104/C97/C116 /C105/C115 /C97/C115/C115/C111/C99/C105/C97/C116/C101/C100 /C119/C105/C116/C104 /C97 /C102/C114/C97/C99/C116/C105/C111/C110 /C11/C111/C102 /C116/C104/C101 /C119/C101/C105/C103/C104/C116 /C105/C110 /C116/C104/C101 /C116/C97/C105/C108/C115 /C40/C97/C110/C...,,,,,
72d505fd16847fd3_p0040_c04,72d505fd16847fd3,Statistical Methods for Geography (Book V1)--Rogerson.pdf,,Statistical Methods for Geography,地理统计方法参考教材,40,40,method,advanced,en,,111/C116 /C96/C96/C108/C97/C114/C103/C101/C44/C39/C39 /C116/C104/C101 /C102/C114/C101/C113/C117/C101/C110/C99/C121 /C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110 /C111/C102 /C116/C104/C101 /C115/C97/C109/C112/C108/C101 /C109/C101/C97/C110/C115 /C104/C97/C115 /C119/C104/C97/C116 /C105/C115 /C107/C110/C111/C119/C110 /C97/C115 /C116/C104/C101/C116/C45/C100/C105/C115/C116/C114/C105/C98/C117/C116/C105/C111/C110/C59 /C105/C116 /C105/C115 /C115/C121/C109/C109/C101/C116/C114/C105/C99/C44 /C108/C105/C107/C10...,,,,,
